video_id,text,type
tABzEXp9fac,Telegram  இருக்க bro🔥,code_mixed
tABzEXp9fac,அண்ணா ஆல்ரெடி எனக்கு மற்றவர்கள் அனுப்புன வாய்ஸ் வீடியோ டவுன்லோடு பண்ணாம டிலைட் பண்ணுறது எப்படி.,pure_tamil
tABzEXp9fac,"திமுக எதிரியா, பாஜக வா? பாஜக தான் எதிரி! --> https://youtu.be/Q91pTO_wNTA",code_mixed
tABzEXp9fac,டெலிகிராம்,pure_tamil
tABzEXp9fac,நீங்க சொன்னதுக்கு அப்புறம் தா telegram download பண்ண,code_mixed
tABzEXp9fac,இது வரை இல்லை இப்போது telegram பதிவு செய்கிறேன் நன்றி,code_mixed
gS97xesEE-o,Infinix S4 வங்கலமா,code_mixed
gS97xesEE-o,அண்ணா உங்க செல் நம்பர் வேணும் 7845456935,code_mixed
gS97xesEE-o,"நண்பா எந்த
போன் சொன்னாலும் முதல்ல service scenter எங்கஇருக்குனு சொல்லிட்டு  அப்புறம் அந்த அந்த போன பத்தி சொல்லுங்கிய",code_mixed
gS97xesEE-o,வாழ்க தமிழ்.. வளர்க தொழில்நுட்பம்.. என்று குறிப்பிட்டிருந்தால் இன்னும் அருமையாக இருந்திருக்கும் நண்பா...,pure_tamil
gS97xesEE-o,Redmi note 7 pro எப்போ?,code_mixed
gS97xesEE-o,ரியல் மீ பிரதர்,pure_tamil
gS97xesEE-o,ரியல் மீமீமீமீமீமீமீமீ,pure_tamil
gS97xesEE-o,சேம்சங்,pure_tamil
z1hbG55pEsg,அருமையான வாட்ச் அண்ணா . Essential mode. எனக்கு மிகவும் பிடிக்கிறது. Giveaway கொடுத்தல் நன்றாக இருக்கும்...,code_mixed
z1hbG55pEsg,"22000 ரூபாய்க்கு இந்த வாட்ச் வாங்குறதுக்கு சாம்சங் ஆக்டிவ் 2, வாங்கிடலாமே நண்பா.. இந்த வாட்ச்ல லேடிஸ் வாட்ச் மட்டும்தான் நல்லாருக்கு ஆனா அதுக்கும் ஸ்பீக்கர் இல்ல 🤔",code_mixed
z1hbG55pEsg,மொபைல் ரூட்டிங் செய்வது எப்படி சொல்லுங்க Bro please 🥺🥺🥺,code_mixed
z1hbG55pEsg,இந்த விலை அதிகளவு,pure_tamil
z1hbG55pEsg,"Thank you for this tic watch pro and e and c seires
Tamil tech 
Thank you
தமிழ்செல்வன் bro",code_mixed
z1hbG55pEsg,நீங்கள் உடனுக்குடன் unbox செய்யும் அனைத்து GADGETSகளும் வியப்பாகவே(interesting) உள்ளது...🤔👊👊,code_mixed
z1hbG55pEsg,ரொம்ப சீப்பா இருக்குது பாஸ் கொஞ்சம் ஐயர் level மாடல் சொல்லுங்க,code_mixed
z1hbG55pEsg,0:03 மற்றும் Or மீண்டுமா அண்ணா...😍😍,code_mixed
z1hbG55pEsg,"Bro..... அவசியம்..... Honor View 20 - ல் Zoom ஆப்டிகலா....? டிஜிடலா....? எத்தனை X - Zoom உண்டு....?  Honor View 20 ,  20 pro , Reno 10 X எல்லா mode-லயும் எது சிறந்த கேமரா போன்....?",code_mixed
z1hbG55pEsg,Hello sir I am sakthivel my mobile phone one plus 7 na Bluetooth headphone la pubu விளையாடும் போது phone off ஆட்சி நா use  பண்ற headphone mi new Bluetooth headphone காரணம் என்ன சொல்லுங்க sir,code_mixed
z1hbG55pEsg,அண்ணா எனக்கு 5000ரூ watch சொல்லுங்க PLS......,code_mixed
z1hbG55pEsg,கள்ளநோட்டுக்கள் கண்டுபிடிப்பு புதிய ஆப் வருகிறது விரைவில் அது பற்றிய தகவல் இருந்தால் சொல்லுங்கள்.,pure_tamil
z1hbG55pEsg,"Yess anna pro modeltha nalla irukku, giveaway yeah kandipa naa ella giveaway layu participate pannite aana onnula kodda luck illa, oruvella enakune irukrathu ithuvaa koda iruklam so pls giveaway announce pannunga anna  ❤""வாழ்க தமிழ் வளர்க டெக்னாலஜி ""❤",code_mixed
z1hbG55pEsg,வாழ்த்துக்கள் anna 100.0m views 💗💗💗💗💗💗😍💗😍💗😍,code_mixed
z1hbG55pEsg,இதுல camera iruka,code_mixed
z1hbG55pEsg,அருமை அண்ணா உங்கள் விடியோ எல்லாம் அருமை அண்ணா....,pure_tamil
z1hbG55pEsg,ப்ரோ இதை வாங்குவதைவிட தெரிந்து கொள்வதுதான் நல்லது காசு போட்டு வாங்குவதற்கு redmi note 7 pro வாங்கிவிடலாம் இதுபோல வாட்ச் இருக்கு என்று சொன்னதற்காக மிக்க மகிழ்ச்சி இதைப் பற்றி தெரிந்து கொள்ளலாம் ஆனால் வாங்க காசு சும்மா வச்சிருப்பாங்க எல்லாம் அவங்க மட்டும் தான் வாங்க முடியும்,code_mixed
QePiphXme4Q,Hi அண்ணா phone  touch எப்படி வேலை செய்கிறது இதற்கு வீடியோ போடுங்க,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் 
I have 2 questions bro.

Amazon fire stick la offline la screen cast Panna mudiuma?

Lenovo vibe k5 Amazon la Snapdragon 616 processor nu Potu irukaga. Ana na enoda mobile and few friends oda mobile la CPU-z app check panna apo Snapdragon 615 processor nu kamikudhu. Ena problem ha irukum.?",code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் 
yes we want it bro",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் please upload the share marketing vdo,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் Root and Unroot pathi video upload panuga,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக்  bro Tamil hackings channel la YouTube channel views pathi oru video poitkaru please aintha video paruga please
🤗🤗🤗",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் bro unga mobilela Enna mathiri apps use panringa or vdeo podunga,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் u have 1 quastion bro ..na jio ku RECHARGE  pannala ana net edukuthu enna reason,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் please give us a video about bit coin,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் .. top smartphone and pc gadgets poduga below 500,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் anna bitcoin video podunga...,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் vennum,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக்  yes we want,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் red

redmi note 4 
ku recovery software slunga Bro",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் video about gokano and bitcoin,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் I want the Bitcoin video,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் I want video about how to make smart phone speed,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் 
I am also want to know about bitcoin.
And it will good or bad in future.",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் yes I want,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக்  yes,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் in future phone become pc killer?,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் i want wifi video bro,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் bit coin patti soluga,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் Yes bro, bit coin pathi video podunga",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் what is best MCA or MSc information technology in IT feld,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் yes,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் hai bro how to get miui look on lava iris x8,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் yes bro we want,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் bro post a video about bit coin,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக்  LG Q6,code_mixed
QePiphXme4Q,"bro,  என்னோட Pc ல Bluestacks uninstall ஆகல. என்ன பண்றது?",code_mixed
QePiphXme4Q,சகோ.. ALI EXPRESS Online purchase எப்படி பாதுகாப்பான முறையில் வாங்குவது என்பதையும் . refund  எப்படி பெறுவது. . என்பதையும் சொல்ல முடியுமா..??  reply pls,code_mixed
QePiphXme4Q,"வணக்கம் நண்பர்களே 
       நல்லா இருந்துச்சு நம்ம  channel ல வாரதுக்கு ஒரு முறை யாச்சும் ஒரு நம்ம நாட்டுக்காக போராடினவங்களப் பத்தி சொல்லுங்க நம்ம தேசத்தப் பத்தி தெரியட்டும் 
  வருங்கால இலைனர்களுக்கு தேசப்பற்ற வலத்துங்க 
     இத நம்ம தமிழ் நாட்டுக்காக செய்ங்க நண்பா
                                  நன்றி",code_mixed
QePiphXme4Q,"மி மேக்ஸ் 2 
முழு விமர்சனம் எப்போது வரும்",code_mixed
QePiphXme4Q,"Lyf mobile LA redmi os மாற்ற முடியுமா pls


Pls.  Solunga",code_mixed
QePiphXme4Q,உங்கள் விளக்கம் அருமை,pure_tamil
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் 
I have 2 questions bro.

Amazon fire stick la offline la screen cast Panna mudiuma?

Lenovo vibe k5 Amazon la Snapdragon 616 processor nu Potu irukaga. Ana na enoda mobile and few friends oda mobile la CPU-z app check panna apo Snapdragon 615 processor nu kamikudhu. Ena problem ha irukum.?",code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் 
yes we want it bro",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் please upload the share marketing vdo,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் Root and Unroot pathi video upload panuga,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக்  bro Tamil hackings channel la YouTube channel views pathi oru video poitkaru please aintha video paruga please
🤗🤗🤗",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் bro unga mobilela Enna mathiri apps use panringa or vdeo podunga,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் u have 1 quastion bro ..na jio ku RECHARGE  pannala ana net edukuthu enna reason,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் please give us a video about bit coin,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் .. top smartphone and pc gadgets poduga below 500,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் anna bitcoin video podunga...,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் vennum,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக்  yes we want,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் red

redmi note 4 
ku recovery software slunga Bro",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் video about gokano and bitcoin,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் I want the Bitcoin video,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் I want video about how to make smart phone speed,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் 
I am also want to know about bitcoin.
And it will good or bad in future.",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் yes I want,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக்  yes,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் in future phone become pc killer?,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் i want wifi video bro,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் bit coin patti soluga,code_mixed
QePiphXme4Q,"TAMIL TECH - தமிழ் டெக் Yes bro, bit coin pathi video podunga",code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் what is best MCA or MSc information technology in IT feld,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் yes,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் hai bro how to get miui look on lava iris x8,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் yes bro we want,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக் bro post a video about bit coin,code_mixed
QePiphXme4Q,TAMIL TECH - தமிழ் டெக்  LG Q6,code_mixed
QePiphXme4Q,வாழ்க தமிழ் வளர்க டெக்னாலஜி,pure_tamil
TNK_Y5j1krc,Bro Vodafone Sim Ah தடை பண்ணபோறதா சொல்றாங்க.,code_mixed
TNK_Y5j1krc,பாஸ் நான் வியட்நாம்மில் இருக்கிறேன் தமிழ்நாடு சிம்  jio ஒருக்க ஆகாமாட்ர,code_mixed
TNK_Y5j1krc,airtel    idea    Vodafone  இவர்கள் ஆலமரத்து வே ராட்ட  முன்னாடிலேர்ந்தே  இருக்கார்கள்.  jio இப்ப வளர்ந்த காளான் .ஆலமரம் நிரந்தரம் ஆனால் காளான் மழை காலத்தில் மட்டும்  இப்பபுரியிதா எது சிறந்தது?,code_mixed
TNK_Y5j1krc,Jio is the king சந்தேகமே இல்லை Jio வந்த பின்புதானே எல்லாரும் குறைக்கின்றனர் அவர்களை கேள்வியே கேட்க. முடியாது,code_mixed
TNK_Y5j1krc,Airtel என்னா சீன் போட்டுச்சு. ஆப்பு வெச்ச Jio க்கு நன்றி.,code_mixed
TNK_Y5j1krc,jio offer என்னா,code_mixed
TNK_Y5j1krc,+VTPதமிழன் MUGESH already uploaded,code_mixed
TNK_Y5j1krc,ஜீயோவில்   வேஸ்ட் 2ஜீ ஸ்பீடில்  தான்  இருக்கு  😀😀😉😀😀😀😀😀,code_mixed
TNK_Y5j1krc,ஜியோ,pure_tamil
TNK_Y5j1krc,segagate baackup drive laptopல connect பண்ணும் போது மொபைல்ல மெசேச் alert  பண்ணமுடியுமா அல்லது email alert பண்ணமுடியுமா அல்லது எங்கிருந்து operate பண்றாங்கண்னு locate பண்ணமுடியுமா சொல்லுங்க brother,code_mixed
TNK_Y5j1krc,bro எங்க ஊர்ல jio tower இல்ல,code_mixed
TNK_Y5j1krc,ஜியோ தா மாஸ்....,pure_tamil
TNK_Y5j1krc,எங்க ஊருல சுத்தமா டவரே இல்லை bro,code_mixed
TNK_Y5j1krc,march 31 க்கு அப்புறம் ஜியோ சிம் வாங்கினால் என்ன பிளான்,code_mixed
TNK_Y5j1krc,TAMIL TECH - தமிழ் டெக் bro ippa call quality complaints neraya irukkku... after Mar31 any possibility for better quality... any confirmation from Jio.??,code_mixed
TNK_Y5j1krc,"இதில் என்ன சந்தேகம்


நிச்சயம் jio தான் best",code_mixed
TNK_Y5j1krc,சார் எப்படி பார்த்தலும் ஜீயோதான் பெஸ்ட் இன்னும் தெளிவா சொல்லனும்னா ஜீயோ சொந்த வீடு மாரி மற்ற நெட்வெர்க் வாடகை வீடு மாரி சொந்த வீட்டில் நாம விருப்பப்படி இருக்களம் வாடகை வீடு அவங்க விருப்பப்படிதான் இருக்கனும் நான் என் மெயின் நெம்பர் ஜீயோவேவ மாத்தியாச்சு,pure_tamil
TNK_Y5j1krc,Jiovula enna additional benefit அப்படினா என்ன,code_mixed
TNK_Y5j1krc,5gp வேடல்டிடிஎத்தாநேநல்,code_mixed
TNK_Y5j1krc,i am going to change my two jio sim to prime offer i not change my one sim to vodafone or airtel thanks for information my uyir  தோழா,code_mixed
WN-mY4q-Z5M,Honor 6x 64gp எப்படி இருக்கு,code_mixed
WN-mY4q-Z5M,மி மேக்ஸ் 2 முழு விமர்சனம் எப்போது வரும்,code_mixed
WN-mY4q-Z5M,மி மேக்ஸ் 2 முழு விமர்சனம் எப்போது வரும்,code_mixed
WN-mY4q-Z5M,டைட்டில்  அருமை... சகோ,pure_tamil
WN-mY4q-Z5M,"வணக்கம் மிக நன்று நண்பரே 
      என்னதா சொன்னாலும் உங்க review மாரி யாராலையும் குடுக்க முடியாது நம்ம channel வளர இதுவே போதும் நண்பரே 
      நான் lenovo k6 power வெச்சுருக்கேன் அது ரொம்ப heat ஆகுது sound கமியா வருது நண்பா charger pin நும் phone ல lose ஆ இருக்கு என்ன பன்றது நண்பா
   தயவு செய்து சொல்லுங்க நண்பரே",code_mixed
WN-mY4q-Z5M,+Kannan123 Kannan Samy நான் அருகில் உள்ள சேவை மையத்திற்கு செல்ல பரிந்துரைக்கிறேன்,code_mixed
WN-mY4q-Z5M,"TAMIL TECH - தமிழ் டெக் 
   நன்றி",code_mixed
WN-mY4q-Z5M,"புதிய வழியில் சம்பாதிப்பது எப்படி என்று சொல்லி தருகிறேன் வாருங்கள்

 4 எழுத்து type செய்வது மூலம் சம்பாதிக்க முடியுமா🤔🤔🤔🤔🤔🤔 கண்டிப்பா முடியும் இதற்கு நீங்கள் எந்த ஒரு app download செய்ய தேவையில்லை நீங்கள் செய்ய வேண்டியவை
  
1முதலில் இந்த லிங்க்ஐ click செய்யுங்கள் (chorme browser) 

http://1374.baydengi.top/761866395179/


2 என் chorme browser ல செய்ய சொல்றன் அப்படினா இதுல russian மொழியில் வரும் அதனை english மொழியில் மற்ற வேண்டும் என்பதால் chorme browser ல செய்ய வேணடும்

3 கிளிக் செய்து வந்தால் left side மேல 5 optoins இருக்கும் அதில் rejester என்ற option click செய்யுங்கள்

4 பிறகு username ,mail id , password, confirmation password  குடுத்து submit செய்யுங்கள் உங்கள் account ready

5 account left side ல login option இருக்கும் லாகின் பண்ணுங்க with username and password

6 பிறகு side ல மேல persnal area sites என்று ஒரு option இருக்கும் அத்தனை click செய்து வந்தால் கிழ oru box la 4 number இருக்கும் அதை கீழ் box ல type செய்தா 5 ரூபாய் இப்படித்தான் சம்பாதிப்பது

இப்படி நான் ஒரு நாளைக்கு மூன்று நான்கு ஆயிரம் சம்பதிக்குறேன் நீங்களும் சம்பதிங்கள்

படித்ததற்கு நன்றி 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 கண்டிப்பா சேந்து சம்பரிங்க வங்க

மேலும் தகவலுக்கு whatsapp: 8678944783 தொடர்பு கொள்ளவும்
👍👍👍👍👍👍👍👍🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",code_mixed
WhFoY-zvidM,வழக்கமா Apple products ஐ Palam னு கேவலப்படுத்திதான பேசுவ இப்ப என்ன…,code_mixed
WhFoY-zvidM,"Ps5,phone திருடன் சுதர்சன்",code_mixed
WhFoY-zvidM,இந்த சேனல் உங்க சொந்த சேனலா அண்ணா இல்லை வேலை பார்க்கிறீங்களா சொல்லுங்க,pure_tamil
WhFoY-zvidM,இந்த குப்பைய வாங்குரதுக்கு சும்மா இருக்கலாம்😂,code_mixed
WhFoY-zvidM,அண்ணா நான் வந்து மொபைல் எடுக்கலாம்னு இருக்கேன் அண்ணா எந்த மொபைல் எடுக்கிறதுன்னு தெரியல நான் வந்து எஸ் 24 பிளஸ்  choose பண்ணி வச்சுட்டு இருந்தேன் இல்ல வெயிட் பண்ணி எஸ்25 எடுத்துக்கலாமான்னு பார்க்கிறேன் s24 plus எடுக்கலாமா அண்ணா,code_mixed
WhFoY-zvidM,"முதல்வரை விஜய்யை,விஜய்யை முதல்வரை 🛐❤️❤️",code_mixed
WhFoY-zvidM,ஆப்பிள் மோகம் தான் அதன் விலையாக இருக்கிறது,pure_tamil
WhFoY-zvidM,🛐அஜித்தே கடவுளே கடவுளே அஜித்தே💟,code_mixed
WhFoY-zvidM,​​​ @DineshEzhilarasan  உங்க அம்மாவை கூட்டிட்டு வா போட்டு😂😂😂? 😁😁🤣🤣?,code_mixed
WhFoY-zvidM,"@SABDULRAGUMAN10  உங்க அம்மாவ நீனே ஓத்துக்கோ எய்ட்ஸ் வந்தவள 
தேவிடியா + புள்ள 😂😂😂😂",code_mixed
9G51B3giFhc,தம்பி வணக்கம் தங்களுடைய பதிவு மிகவும் உபயோகமாக இருக்கிறது ஆனால் என்னுடைய ஐபோனுக்கு ஆண்ட்ராய்டு போனில் இருந்து வாட்ஸ்அப் மாற்றுவதற்கு வாட்ஸ்அப் கோடு வரமாட்டேங்குது என்ன செய்யலாம்,pure_tamil
9G51B3giFhc,Iphone 6s ( ios 17 software version  ) Software update செய்வது எப்படி ? Please sir,code_mixed
9G51B3giFhc,Anna naa 2014 la irunthu 2020  varai IOS thaan use pannen corona time la mobile damage aggittu (fall down water) so appo corona time nala எனக்கு service panna வாய்ப்பு கிடைக்கவில்லை naa andriod kku switch பண்ணிட்டேன்.. Ippo ஒரு ios use pandren எனக்கு ennoda ios layum  whatsapp data irukku athu antha Time la use panna data ippo andriod to ios whatsapp data transfer pannanum but ennoda old ios whatsapp data and ippo irukku andriod whatsapp data ரெண்டும் ippo use pandra இந்த ios Device la venum and ரெண்டு மொபைல் layum use pannathu ஒரே mobile number thaan,code_mixed
9G51B3giFhc,Nee valarumna complain kudi but unnoda arivu💭 valaranumna தமிழ்  டெக் channel paaru👀,code_mixed
9G51B3giFhc,உனக்கு ஏதும் doubt இருந்தா என்னிடம் கேளு .. சகோ...தப்பா பன்னி எங்கள குழப்பாத...,code_mixed
9G51B3giFhc,எல்லாம் ஓகே தல iPhone 14 pro எவ்வளவுக்கு வாங்குநிங்க,code_mixed
9G51B3giFhc,உங்களுடைய iPhone 13 Pro Max போனை வச்சிருக்கீங்களா இல்லை சேல்ஸ் பண்ணி விட்டீர்களா? கொஞ்சம் சொல்லுங்க,code_mixed
9G51B3giFhc,என்ன ப்ரோ குஷ்டமான விஷயம்,pure_tamil
9G51B3giFhc,"LMES , Mr Gk வரிசையில் இப்போது 
Tamil Tech 🔥🔥🔥",code_mixed
5NepqRYHXwg,"மாஸ்டர் கார்டு மூலம் வெளிநாட்டில் அந்த வெளிநாட்டு  பணம் எடுக்க முடியுமா?  
எவ்வளவு கட்டணம் அறவிடுவர்?",pure_tamil
5NepqRYHXwg,நன்றி,pure_tamil
5NepqRYHXwg,"நண்பா சமீப காலமா ஒரு மொபைலுக்கு OTP வராம காசு திருடுறாங்க அது எப்படி. அதை எப்படி நம்ம பாதுகாக்கலாம் என்ன வழிமுறையைல் தடுக்கலாம் அப்படின்னு ஒரு நல்ல வீடியோவை கொடுத்து எல்லாருக்கும் அது பயனுள்ளது மாதிரி அவர  ஒரு வீடியோ போடுங்க நண்பா.
by debit card
SBIPG 110075805721payTM* Noida.",code_mixed
5NepqRYHXwg,OTP Noநம்பரை கொடுக்கலாம?,code_mixed
5NepqRYHXwg,"Transaction or payments செய்யும் போது நீங்கள் மனதில் கொள்ள வேண்டிய ஒன்று. Secure and safe பயன்பாட்டைப் பயன்படுத்தவும். ""Snapay App / Website"" ஐப் பயன்படுத்தி, நாம்  Credit Cardலிருந்து எந்தவொரு Bank Account easy ah unlimited amount transfer panna முடியும்..",code_mixed
5NepqRYHXwg,இனி நான் உங்க Twitter join ஆகனும் அது எப்படி எனக்கு சொல்லுங்க please,code_mixed
5NepqRYHXwg,"Credit Card ல் இருந்து Bank Account க்கு பணம் அனுப்ப எந்தவொரு நாடுகளும் அனுமதிக்காது. ஆனால் இந்தியாவில்  Credit / Debit Card லிருந்து நேரடியாக எந்தவொரு Bank Account லும் ""Snapay App / Website"" மூலம் unlimited amount நேரடியாக transfer panna முடியும்.",code_mixed
5NepqRYHXwg,"There is no ordinary app through which we can transfer amount from Credit Card to Bank Account. But, Snapay App / Website"" ஐப் பயன்படுத்தி, எந்தவொரு வங்கி கணக்கிற்கும் Credit Card iruthu unlimited amount direct ah transfer pannalam.",code_mixed
5NepqRYHXwg,அதற்கான வீடியோ போடுங்க பாஸ்,pure_tamil
5NepqRYHXwg,"வணக்கம்
எனக்கு debit cards ல சில சந்தேகம்

debit cards ல்
Visa
master
mastro
Rupay
என்றால் என்ன?
அவற்றிற்கு இடையே உள்ள வித்தியாசங்கள் என்ன?",code_mixed
5NepqRYHXwg,"Credit Card Payment கான பாதுகாப்பான App / Website ஒவ்வொருவரும் தேடுகிறார்கள். Once just try ""Snapay App / Website"" ஐப் பயன்படுத்தி, நாம்  Credit Cardலிருந்து எந்தவொரு Bank Account easy ah unlimited amount transfer panna முடியும்.",code_mixed
5NepqRYHXwg,"Because of the low charges use ""Snapay"" for Credit Card payments, it is better for transferring the money from Credit Card to Bank Account for a very short period and pay it back at the earliest. ""Snapay App / Website"" ஐப் பயன்படுத்தி, எந்தவொரு வங்கி கணக்கிற்கும் Credit Card iruthu unlimited amount direct ah transfer pannalam.",code_mixed
5NepqRYHXwg,"Debit card ல் உள்ள கடைசி 4 எண்களை pin ஆக set செய்வது நல்லதா, கெட்டதா.....?",code_mixed
5NepqRYHXwg,நன்றி.,pure_tamil
5NepqRYHXwg,Jio sim வாங்க எதுக்கு Barcode,code_mixed
5NepqRYHXwg,"Credit Card Payments பற்றிய சில தகவலை நான் பகிர்ந்து கொள்கிறேன். ""Snapay App / Website"" ஐப் பயன்படுத்தி, நாம்  கிரெடிட் கார்டிலிருந்து எந்தவொரு Bank Account easy ah unlimited amount transfer panna முடியும்.",code_mixed
5NepqRYHXwg,"There is no ordinary app through which we can transfer amount from Credit Card to Bank Account. But, Snapay App / Website"" ஐப் பயன்படுத்தி, எந்தவொரு வங்கி கணக்கிற்கும் Credit Card iruthu unlimited amount direct ah transfer pannalam.",code_mixed
5NepqRYHXwg,"There is no ordinary app through which we can transfer amount from Credit Card to Bank Account. But, Snapay App / Website"" ஐப் பயன்படுத்தி, எந்தவொரு வங்கி கணக்கிற்கும் Credit Card iruthu unlimited amount direct ah transfer pannalam.",code_mixed
5NepqRYHXwg,"There is no ordinary app through which we can transfer amount from Credit Card to Bank Account. But, Snapay App / Website"" ஐப் பயன்படுத்தி, எந்தவொரு வங்கி கணக்கிற்கும் Credit Card iruthu unlimited amount direct ah transfer pannalam.",code_mixed
5NepqRYHXwg,"ஒரு நாள் நான் ""Snapay"" என்று அழைக்கப்படும் ஒரு புதிய App அறிந்துகொண்டேன். ""Snapay App / Website"" ஐப் பயன்படுத்தி, நாம்  Credit Cardலிருந்து எந்தவொரு Bank Account easy ah unlimited amount transfer panna முடியும்.",code_mixed
5NepqRYHXwg,"""Snapay"" is a well-established way to make Credit Card payments. ""Snapay App / Website"" ஐப் பயன்படுத்தி நாம்  கிரெடிட் கார்டிலிருந்து எந்தவொரு Bank Account easy ah unlimited amount transfer panna முடியும்.",code_mixed
5NepqRYHXwg,"If you’re talking about borrowing money from others then use ""Snapay App / Website"" ஐப் பயன்படுத்தி, நாம்  Credit Cardலிருந்து எந்தவொரு Bank Account easy ah unlimited amount transfer panna முடியும்.",code_mixed
5NepqRYHXwg,"If you’re talking about borrowing money from others then use ""Snapay App / Website"" ஐப் பயன்படுத்தி, நாம்  Credit Cardலிருந்து எந்தவொரு Bank Account easy ah unlimited amount transfer panna முடியும்.",code_mixed
5NepqRYHXwg,"""Snapay"" இந்த ஆண்டின் தொடக்கத்தில் இருந்து ஆதரிக்கப்படும் உத்தியோகபூர்வ Credit Card payment முறையாகும். ""Snapay App / Website"" ஐப் பயன்படுத்தி நாம்  கிரெடிட் கார்டிலிருந்து எந்தவொரு Bank Account easy ah unlimited amount transfer panna முடியும்.",code_mixed
5NepqRYHXwg,TAMIL TECH - தமிழ் டெக் Thank you,code_mixed
5NepqRYHXwg,"Because of the low charges use ""Snapay"" for Credit Card payments, it is better for transferring the money from Credit Card to Bank Account for a very short period and pay it back at the earliest. ""Snapay App / Website"" ஐப் பயன்படுத்தி, எந்தவொரு வங்கி கணக்கிற்கும் Credit Card iruthu unlimited amount direct ah transfer pannalam.",code_mixed
